1476.7,1476.7,120.208,56.3146,0.3448,-999
1476.8,1476.8,119.9416,56.6649,0.3414,-999
1476.9,1476.9,119.6933,56.7233,0.3387,-999
1477,1477,119.3805,58.759,0.3383,-999
1477.1,1477.1,119.0548,59.817,0.3387,-999
1477.2,1477.2,118.7402,60.1307,0.3388,-999
1477.3,1477.3,118.713,58.3066,0.3379,-999
1477.4,1477.4,118.7948,55.8331,0.334,-999
1477.5,1477.5,118.7994,55.2275,0.327,-999
1477.6,1477.6,118.555,56.9057,0.3204,-999
1477.7,1477.7,118.254,58.9414,0.317,-999
1477.8,1477.8,117.887,58.3066,0.3172,-999
1477.9,1477.9,116.7909,56.7962,0.3185,-999
1478,1478,115.759,56.913,0.3169,-999
1478.1,1478.1,115.0322,57.7521,0.3119,-999
1478.2,1478.2,113.653,58.8538,0.307,-999
1478.3,1478.3,112.5652,60.4956,0.3056,-999
1478.4,1478.4,111.8195,60.3715,0.3073,-999
1478.5,1478.5,110.9421,59.423,0.3092,-999
1478.6,1478.6,109.3036,58.5766,0.3119,-999
1478.7,1478.7,108.2299,59.1895,0.3113,-999
1478.8,1478.8,107.4318,59.9337,0.3065,-999
1478.9,1478.9,106.1197,61.4733,0.299,-999
1479,1479,105.1881,61.8381,0.292,-999
1479.1,1479.1,104.5116,61.9695,0.2872,-999
1479.2,1479.2,103.3935,58.956,0.2842,-999
1479.3,1479.3,102.3791,57.8761,0.2843,-999
1479.4,1479.4,101.5184,58.3942,0.2859,-999
1479.5,1479.5,100.4279,59.6492,0.2849,-999
1479.6,1479.6,99.8722,58.8319,0.2796,-999
1479.7,1479.7,99.6501,58.5839,0.2747,-999
1479.8,1479.8,100.3352,60.0724,0.2743,-999
1479.9,1479.9,101.3454,63.2245,0.2805,-999
1480,1480,102.2087,61.2471,0.2888,-999
1480.1,1480.1,103.0588,58.3358,0.2952,-999
1480.2,1480.2,104.2702,56.2563,0.2989,-999
1480.3,1480.3,104.7958,58.095,0.3001,-999
1480.4,1480.4,104.6782,59.2114,0.2992,-999
1480.5,1480.5,103.6573,59.1238,0.2965,-999
1480.6,1480.6,102.6632,58.7517,0.293,-999
1480.7,1480.7,101.6621,58.4015,0.291,-999
1480.8,1480.8,99.8327,58.6203,0.29,-999
1480.9,1480.9,98.4995,59.7367,0.2876,-999
1481,1481,97.7698,62.1008,0.2836,-999
1481.1,1481.1,96.8681,64.7057,0.2807,-999
1481.2,1481.2,96.589,65.0121,0.2815,-999
1481.3,1481.3,97.0385,64.049,0.2843,-999
1481.4,1481.4,97.7063,63.6987,0.2864,-999
1481.5,1481.5,98.2611,61.9038,0.2867,-999
1481.6,1481.6,98.8884,61.8162,0.2844,-999
1481.7,1481.7,99.2089,60.7655,0.2812,-999
1481.8,1481.8,98.251,58.0074,0.2788,-999
1481.9,1481.9,97.2621,55.2494,0.2814,-999
1482,1482,96.474,53.6076,0.2879,-999
1482.1,1482.1,95.1889,53.3012,0.294,-999
1482.2,1482.2,94.3438,53.1917,0.2957,-999
1482.3,1482.3,94.1351,52.9509,0.295,-999
1482.4,1482.4,95.1977,57.2924,0.2954,-999
1482.5,1482.5,96.6386,62.1957,0.2984,-999
1482.6,1482.6,97.7305,67.2084,0.3008,-999
1482.7,1482.7,99.6807,72.834,0.3022,-999
1482.8,1482.8,100.8225,74.1912,0.3043,-999
1482.9,1482.9,101.0856,74.6289,0.3068,-999
1483,1483,101.1314,72.9143,0.3063,-999
1483.1,1483.1,101.2082,63.9833,0.3023,-999
1483.2,1483.2,101.434,59.8243,0.3017,-999
1483.3,1483.3,102.2606,57.5696,0.3087,-999
1483.4,1483.4,105.5762,55.1399,0.32,-999
1483.5,1483.5,108.9783,54.7678,0.3276,-999
1483.6,1483.6,111.5203,54.8334,0.3291,-999
1483.7,1483.7,114.9597,56.1468,0.3255,-999
1483.8,1483.8,117.0752,56.1468,0.3184,-999
1483.9,1483.9,117.7098,56.2563,0.3136,-999
1484,1484,117.212,57.9199,0.3102,-999
1484.1,1484.1,115.819,59.5397,0.3072,-999
1484.2,1484.2,114.006,60.7218,0.3044,-999
1484.3,1484.3,110.6536,59.3646,0.3054,-999
1484.4,1484.4,107.6879,59.2989,0.3126,-999
1484.5,1484.5,105.0944,59.0144,0.3202,-999
1484.6,1484.6,101.8125,59.8024,0.3237,-999
1484.7,1484.7,100.2689,62.9764,0.3211,-999
1484.8,1484.8,100.1093,64.9683,0.3145,-999
1484.9,1484.9,100.3973,66.413,0.3081,-999
1485,1485,102.3405,66.2379,0.3059,-999
1485.1,1485.1,104.3751,64.9464,0.3117,-999
1485.2,1485.2,106.0608,63.1953,0.3212,-999
1485.3,1485.3,107.7094,63.6112,0.3275,-999
1485.4,1485.4,108.539,63.4142,0.3265,-999
1485.5,1485.5,108.4299,64.2241,0.3219,-999
1485.6,1485.6,107.4494,60.481,0.3184,-999
1485.7,1485.7,106.4776,59.5397,0.3151,-999
1485.8,1485.8,105.5125,60.087,0.3122,-999
1485.9,1485.9,103.895,63.5893,0.3104,-999
1486,1486,102.9236,64.6619,0.3117,-999
1486.1,1486.1,102.5783,62.9545,0.3132,-999
1486.2,1486.2,102.5225,61.0063,0.3127,-999
1486.3,1486.3,102.9531,60.9406,0.3098,-999
1486.4,1486.4,103.5864,63.5017,0.3095,-999
1486.5,1486.5,104.4047,66.2817,0.3141,-999
1486.6,1486.6,105.616,67.2667,0.3217,-999
1486.7,1486.7,106.4042,64.2241,0.3266,-999
1486.8,1486.8,106.5896,60.6561,0.327,-999
1486.9,1486.9,106.512,58.9049,0.3256,-999
